,city,state_id,lng,lat,Location
23802,Klagetoh,AZ,-109.5283,35.5011,"Klagetoh, AZ"
23803,Mount Eaton,OH,-81.7021,40.6946,"Mount Eaton, OH"
23804,New Harmony,UT,-113.3096,37.4803,"New Harmony, UT"
23805,Donnelly,MN,-96.0143,45.6895,"Donnelly, MN"
23806,Wolverine,MI,-84.6052,45.2732,"Wolverine, MI"
23807,Ryegate,MT,-109.2538,46.2985,"Ryegate, MT"
23808,Tecolotito,NM,-105.1631,35.2307,"Tecolotito, NM"
23809,Airport Road Addition,TX,-98.0981,27.219,"Airport Road Addition, TX"
23810,Walterhill,TN,-86.3678,35.9573,"Walterhill, TN"
23811,Ellisburg,NY,-76.1344,43.7351,"Ellisburg, NY"
23812,Slickville,PA,-79.5184,40.4622,"Slickville, PA"
23813,Madisonburg,PA,-77.5189,40.9283,"Madisonburg, PA"
23814,Boones Mill,VA,-79.9514,37.1156,"Boones Mill, VA"
23815,Concord,AR,-91.849,35.6625,"Concord, AR"
23816,Kangley,IL,-88.8722,41.148,"Kangley, IL"
23817,Goofy Ridge,IL,-89.9407,40.3949,"Goofy Ridge, IL"
23818,Nason,IL,-88.9662,38.176,"Nason, IL"
23819,Leavenworth,IN,-86.3451,38.1994,"Leavenworth, IN"
23820,Fenton,IA,-94.428,43.2181,"Fenton, IA"
23821,Kipton,OH,-82.3039,41.2665,"Kipton, OH"
23822,Martinsburg,OH,-82.3545,40.2695,"Martinsburg, OH"
23823,Oak Ridge,MO,-89.73,37.4987,"Oak Ridge, MO"
23824,Easton,MO,-94.6403,39.7226,"Easton, MO"
23825,Walton,KS,-97.2582,38.1193,"Walton, KS"
23826,Bison,KS,-99.1979,38.5199,"Bison, KS"
23827,Emigrant,MT,-110.7465,45.3755,"Emigrant, MT"
23828,Denton,MT,-109.9481,47.3222,"Denton, MT"
23829,Pachuta,MS,-88.8844,32.0441,"Pachuta, MS"
23830,Mulberry,SC,-80.3315,33.9565,"Mulberry, SC"
23831,Manor Creek,KY,-85.5873,38.2981,"Manor Creek, KY"
23832,North Sultan,WA,-121.8253,47.8829,"North Sultan, WA"
23833,Goodman,WI,-88.3518,45.6231,"Goodman, WI"
23834,Sombrillo,NM,-106.0353,35.9802,"Sombrillo, NM"
23835,Ackerly,TX,-101.7158,32.5251,"Ackerly, TX"
23836,La Escondida,TX,-98.8737,26.3807,"La Escondida, TX"
23837,Gilby,ND,-97.468,48.0834,"Gilby, ND"
23838,Western,NE,-97.1984,40.3931,"Western, NE"
23839,Staplehurst,NE,-97.173,40.9747,"Staplehurst, NE"
23840,Crab Orchard,IL,-88.8059,37.7249,"Crab Orchard, IL"
23841,Bardolph,IL,-90.5631,40.4959,"Bardolph, IL"
23842,Orchard Hill,GA,-84.2123,33.1851,"Orchard Hill, GA"
23843,Coalmont,IN,-87.2265,39.1931,"Coalmont, IN"
23844,Crystal Lake,IA,-93.7927,43.223,"Crystal Lake, IA"
23845,Stites,ID,-115.9763,46.0924,"Stites, ID"
23846,Moscow,MD,-79.0074,39.5409,"Moscow, MD"
23847,Friendship,MD,-76.5878,38.7359,"Friendship, MD"
23848,Chesterville,OH,-82.6818,40.4777,"Chesterville, OH"
23849,Cromwell,MN,-92.873,46.6795,"Cromwell, MN"
23850,Applegate,MI,-82.6371,43.3554,"Applegate, MI"
23851,Lodge Pole,MT,-108.5518,48.0272,"Lodge Pole, MT"
23852,Norris,SD,-101.1928,43.4721,"Norris, SD"
23853,Floridatown,FL,-87.1615,30.5828,"Floridatown, FL"
23854,Torreon,NM,-106.3008,34.7241,"Torreon, NM"
23855,Roaring Springs,TX,-100.8561,33.8992,"Roaring Springs, TX"
23856,Madrid,NE,-101.5278,40.8525,"Madrid, NE"
23857,Rifton,NY,-74.0381,41.8288,"Rifton, NY"
23858,Sweden Valley,PA,-77.9538,41.7594,"Sweden Valley, PA"
23859,Saxis,VA,-75.7224,37.9261,"Saxis, VA"
23860,Rico,CO,-108.0318,37.6891,"Rico, CO"
23861,Kit Carson,CO,-102.7954,38.7628,"Kit Carson, CO"
23862,Quechee,VT,-72.4185,43.6444,"Quechee, VT"
23863,Garden Prairie,IL,-88.7178,42.2534,"Garden Prairie, IL"
23864,Center Point,IN,-87.0752,39.4154,"Center Point, IN"
23865,Laurel,IA,-92.9222,41.8841,"Laurel, IA"
23866,Palominas,AZ,-110.1212,31.3838,"Palominas, AZ"
23867,Tamaha,OK,-95.0181,35.4059,"Tamaha, OK"
23868,Avon,UT,-111.8125,41.5354,"Avon, UT"
23869,Jerico Springs,MO,-94.0113,37.6197,"Jerico Springs, MO"
23870,Bigelow,MN,-95.6892,43.5053,"Bigelow, MN"
23871,Lake George,MN,-94.9801,47.1881,"Lake George, MN"
23872,Severy,KS,-96.2275,37.6219,"Severy, KS"
23873,Pawnee Rock,KS,-98.9823,38.2649,"Pawnee Rock, KS"
23874,Hobson,MT,-109.8732,46.9996,"Hobson, MT"
23875,Warfield,KY,-82.4224,37.8415,"Warfield, KY"
23876,Burnett,WI,-88.7084,43.5065,"Burnett, WI"
23877,Dalton,WI,-89.2069,43.6562,"Dalton, WI"
23878,Pavillion,WY,-108.689,43.244,"Pavillion, WY"
23879,Harlingen,NJ,-74.6586,40.4493,"Harlingen, NJ"
23880,Glencoe,LA,-91.6703,29.8112,"Glencoe, LA"
23881,Evergreen,NC,-78.9114,34.4149,"Evergreen, NC"
23882,Leonard,ND,-97.2499,46.6523,"Leonard, ND"
23883,Page,ND,-97.5681,47.1592,"Page, ND"
23884,Pyatt,AR,-92.8443,36.2509,"Pyatt, AR"
23885,Scranton,AR,-93.5394,35.3606,"Scranton, AR"
23886,White City,IL,-89.7637,39.0716,"White City, IL"
23887,Oliver,GA,-81.5331,32.5214,"Oliver, GA"
23888,Paton,IA,-94.2551,42.1642,"Paton, IA"
23889,Goldsboro,MD,-75.7821,39.0317,"Goldsboro, MD"
23890,Fitzhugh,OK,-96.7665,34.6581,"Fitzhugh, OK"
23891,Roosevelt,OK,-99.0227,34.8477,"Roosevelt, OK"
23892,Kenilworth,UT,-110.8145,39.6803,"Kenilworth, UT"
23893,Rensselaer,MO,-91.5387,39.6692,"Rensselaer, MO"
23894,Callaway,MN,-95.912,46.982,"Callaway, MN"
23895,Grinnell,KS,-100.6311,39.1266,"Grinnell, KS"
23896,Lenora,KS,-100.0015,39.6109,"Lenora, KS"
23897,Elliston,MT,-112.4639,46.5587,"Elliston, MT"
23898,Crossgate,KY,-85.6296,38.2793,"Crossgate, KY"
23899,Trent,SD,-96.6578,43.9063,"Trent, SD"
23900,Porter,WA,-123.2736,46.9489,"Porter, WA"
23901,Creston,WA,-118.5201,47.7594,"Creston, WA"
23902,Racine,WV,-81.654,38.1397,"Racine, WV"
23903,Charleston Park,FL,-81.5807,26.7057,"Charleston Park, FL"
23904,Manzano Springs,NM,-106.2328,34.9614,"Manzano Springs, NM"
23905,Truchas,NM,-105.8095,36.0338,"Truchas, NM"
23906,Forsan,TX,-101.3668,32.1104,"Forsan, TX"
23907,Plaucheville,LA,-91.9837,30.9647,"Plaucheville, LA"
23908,Minto,AK,-149.5565,65.1033,"Minto, AK"
23909,Seagrove,NC,-79.7788,35.5399,"Seagrove, NC"
23910,Yorkana,PA,-76.5846,39.976,"Yorkana, PA"
23911,Horn Hill,AL,-86.3211,31.2382,"Horn Hill, AL"
23912,Buckner,AR,-93.4358,33.3572,"Buckner, AR"
23913,Campbell Station,AR,-91.2538,35.6678,"Campbell Station, AR"
23914,Whiteash,IL,-88.9294,37.7853,"Whiteash, IL"
23915,Nilwood,IL,-89.8077,39.3995,"Nilwood, IL"
23916,Roopville,GA,-85.1304,33.4567,"Roopville, GA"
23917,Darbyville,OH,-83.1139,39.6957,"Darbyville, OH"
23918,Miamiville,OH,-84.3001,39.2123,"Miamiville, OH"
23919,Unionville Center,OH,-83.3416,40.1368,"Unionville Center, OH"
23920,Pontiac,MO,-92.6037,36.5166,"Pontiac, MO"
23921,Amsterdam,MO,-94.589,38.3495,"Amsterdam, MO"
23922,Grandin,MO,-90.8221,36.8308,"Grandin, MO"
23923,Emma,MO,-93.495,38.9751,"Emma, MO"
23924,Pease,MN,-93.6491,45.6995,"Pease, MN"
23925,Rembert,SC,-80.5305,34.1037,"Rembert, SC"
23926,Burna,KY,-88.3589,37.2456,"Burna, KY"
23927,Seneca,OR,-118.9763,44.1352,"Seneca, OR"
23928,Gary,SD,-96.4574,44.7941,"Gary, SD"
23929,La Paloma Ranchettes,TX,-98.623,26.3148,"La Paloma Ranchettes, TX"
23930,Utopia,TX,-99.5153,29.6188,"Utopia, TX"
23931,Momeyer,NC,-78.0511,35.9592,"Momeyer, NC"
23932,Benedict,NE,-97.6073,41.0063,"Benedict, NE"
23933,Pamplin City,VA,-78.682,37.2642,"Pamplin City, VA"
23934,St. Francis,AR,-90.1428,36.4556,"St. Francis, AR"
23935,Willow Hill,IL,-88.0218,38.9958,"Willow Hill, IL"
23936,Omaha,IL,-88.3053,37.8901,"Omaha, IL"
23937,Lexington,GA,-83.1101,33.87,"Lexington, GA"
23938,Spring Lake,IN,-85.8536,39.7767,"Spring Lake, IN"
23939,Kirbyville,MO,-93.1568,36.6294,"Kirbyville, MO"
23940,Elrosa,MN,-94.9472,45.5629,"Elrosa, MN"
23941,Frontenac,MN,-92.3511,44.5061,"Frontenac, MN"
23942,Olar,SC,-81.1854,33.1799,"Olar, SC"
23943,Camp Sherman,OR,-121.6496,44.4492,"Camp Sherman, OR"
23944,Deming,WA,-122.2313,48.8381,"Deming, WA"
23945,Brule,WI,-91.5712,46.5589,"Brule, WI"
23946,Comfort,WV,-81.6102,38.1317,"Comfort, WV"
23947,Fort Laramie,WY,-104.5178,42.2133,"Fort Laramie, WY"
23948,Creola,LA,-92.4828,31.43,"Creola, LA"
23949,Butters,NC,-78.8489,34.5603,"Butters, NC"
23950,Hoople,ND,-97.639,48.5358,"Hoople, ND"
23951,Turin,NY,-75.4107,43.6292,"Turin, NY"
23952,Glen Campbell,PA,-78.8297,40.8197,"Glen Campbell, PA"
23953,New Columbus,PA,-76.287,41.1732,"New Columbus, PA"
23954,Capulin,CO,-106.1051,37.2819,"Capulin, CO"
23955,Kite,GA,-82.5136,32.6921,"Kite, GA"
23956,Ambia,IN,-87.5165,40.4894,"Ambia, IN"
23957,Napoleon,IN,-85.3272,39.2039,"Napoleon, IN"
23958,Marathon,IA,-94.9829,42.8602,"Marathon, IA"
23959,Packwood,IA,-92.0825,41.1327,"Packwood, IA"
23960,Smithland,IA,-95.9312,42.2289,"Smithland, IA"
23961,Gilmore,MD,-78.9512,39.583,"Gilmore, MD"
23962,Good Hope,OH,-83.3594,39.4467,"Good Hope, OH"
23963,Bakersfield,MO,-92.1442,36.5239,"Bakersfield, MO"
23964,Cedar Hill Lakes,MO,-90.6577,38.3299,"Cedar Hill Lakes, MO"
23965,Lake Wilson,MN,-95.9533,43.9953,"Lake Wilson, MN"
23966,Flensburg,MN,-94.5301,45.948,"Flensburg, MN"
23967,Morrill,KS,-95.6944,39.9293,"Morrill, KS"
23968,Reading,KS,-95.9572,38.5191,"Reading, KS"
23969,Walnut,KS,-95.0742,37.6018,"Walnut, KS"
23970,Lima,MT,-112.5919,44.6384,"Lima, MT"
23971,Glenwood,WA,-121.2925,46.0228,"Glenwood, WA"
23972,Gratiot,WI,-90.0238,42.5799,"Gratiot, WI"
23973,Sherwood,ND,-101.6328,48.9619,"Sherwood, ND"
23974,Cuylerville,NY,-77.8737,42.7777,"Cuylerville, NY"
23975,Taylorstown,PA,-80.3869,40.1566,"Taylorstown, PA"
23976,Quinby,VA,-75.7368,37.5533,"Quinby, VA"
23977,Clear Creek,CA,-121.0531,40.3023,"Clear Creek, CA"
23978,Pescadero,CA,-122.3725,37.2507,"Pescadero, CA"
23979,Greenwood,IL,-88.3898,42.3911,"Greenwood, IL"
23980,Star City,IN,-86.5613,40.9746,"Star City, IN"
23981,Wortham,MO,-90.6076,37.8401,"Wortham, MO"
23982,Waldorf,MN,-93.6976,43.9332,"Waldorf, MN"
23983,Bay View,MI,-84.9304,45.3834,"Bay View, MI"
23984,Elbing,KS,-97.1283,38.0534,"Elbing, KS"
23985,Corinth,KY,-84.6032,38.4997,"Corinth, KY"
23986,Nebo,KY,-87.6416,37.3832,"Nebo, KY"
23987,Johnstown,WY,-108.6955,43.1118,"Johnstown, WY"
23988,Polvadera,NM,-106.9172,34.2021,"Polvadera, NM"
23989,Ravenna,TX,-96.2409,33.6705,"Ravenna, TX"
23990,Frierson,LA,-93.6893,32.2487,"Frierson, LA"
23991,Minnewaukan,ND,-99.2607,48.0761,"Minnewaukan, ND"
23992,Elba,NE,-98.5693,41.2853,"Elba, NE"
23993,Troutville,PA,-78.7863,41.0259,"Troutville, PA"
23994,Twilight,PA,-79.8936,40.1158,"Twilight, PA"
23995,Salladasburg,PA,-77.2274,41.2783,"Salladasburg, PA"
23996,Phippsburg,CO,-106.9509,40.2301,"Phippsburg, CO"
23997,Griffithville,AR,-91.6447,35.1233,"Griffithville, AR"
23998,Forest City,IL,-89.8325,40.3723,"Forest City, IL"
23999,Avera,GA,-82.5287,33.1934,"Avera, GA"
24000,Maxeys,GA,-83.1737,33.7555,"Maxeys, GA"
24001,Perkins,GA,-81.949,32.9149,"Perkins, GA"
24002,New Trenton,IN,-84.8968,39.3088,"New Trenton, IN"
24003,East Hope,ID,-116.2913,48.2414,"East Hope, ID"
24004,Cedar Crest,OK,-95.1663,36.1215,"Cedar Crest, OK"
24005,Henrieville,UT,-112.002,37.5638,"Henrieville, UT"
24006,Louisville,KS,-96.3145,39.2499,"Louisville, KS"
24007,Robinson,KS,-95.4114,39.8153,"Robinson, KS"
24008,Lane,KS,-95.0818,38.4397,"Lane, KS"
24009,Rexford,KS,-100.744,39.4705,"Rexford, KS"
24010,Olney,MT,-114.572,48.5489,"Olney, MT"
24011,Detroit,OR,-122.1512,44.7338,"Detroit, OR"
24012,Nisland,SD,-103.5539,44.6731,"Nisland, SD"
24013,Pollock,SD,-100.2885,45.9005,"Pollock, SD"
24014,Ocean City,WA,-124.1619,47.0762,"Ocean City, WA"
24015,Little Sturgeon,WI,-87.5743,44.8422,"Little Sturgeon, WI"
24016,Dixie,WV,-81.1943,38.251,"Dixie, WV"
24017,La Ward,TX,-96.4649,28.8464,"La Ward, TX"
24018,Creedmoor,TX,-97.7431,30.0943,"Creedmoor, TX"
24019,Moonshine,LA,-90.8132,29.97,"Moonshine, LA"
24020,Sunbury,NC,-76.6127,36.4469,"Sunbury, NC"
24021,Hubbard,NE,-96.5915,42.3859,"Hubbard, NE"
24022,Callicoon,NY,-75.0611,41.7664,"Callicoon, NY"
24023,Portersville,PA,-80.1469,40.9244,"Portersville, PA"
24024,Bethany,PA,-75.2872,41.6143,"Bethany, PA"
24025,Painter,VA,-75.7837,37.5852,"Painter, VA"
24026,Fruitdale,AL,-88.4109,31.3429,"Fruitdale, AL"
24027,Damascus,GA,-84.717,31.2989,"Damascus, GA"
24028,Taylorsville,GA,-84.9876,34.086,"Taylorsville, GA"
24029,Losantville,IN,-85.1835,40.0236,"Losantville, IN"
24030,Pottawattamie Park,IN,-86.8671,41.7233,"Pottawattamie Park, IN"
24031,Lebanon,OK,-96.9177,33.9737,"Lebanon, OK"
24032,Rogers,OH,-80.6275,40.7897,"Rogers, OH"
24033,Dadeville,MO,-93.6738,37.4791,"Dadeville, MO"
24034,Cobalt,MO,-90.2876,37.5454,"Cobalt, MO"
24035,Owendale,MI,-83.2671,43.7273,"Owendale, MI"
24036,Stockett,MT,-111.1698,47.3534,"Stockett, MT"
24037,Brockton,MT,-104.9066,48.1525,"Brockton, MT"
24038,Lakeview Heights,KY,-83.5043,38.152,"Lakeview Heights, KY"
24039,Keystone,WV,-81.4463,37.4158,"Keystone, WV"
24040,Country Acres,TX,-97.1661,27.9251,"Country Acres, TX"
24041,Valle Crucis,NC,-81.786,36.2074,"Valle Crucis, NC"
24042,Lignite,ND,-102.5645,48.8772,"Lignite, ND"
24043,Riverdale,ND,-101.3661,47.4976,"Riverdale, ND"
24044,Harrison,NE,-103.8825,42.6879,"Harrison, NE"
24045,Burnside,PA,-78.792,40.8133,"Burnside, PA"
24046,Clayville,RI,-71.6854,41.7734,"Clayville, RI"
24047,Wachapreague,VA,-75.6898,37.6064,"Wachapreague, VA"
24048,Sunshine,CO,-105.3696,40.0636,"Sunshine, CO"
24049,Pineville,AR,-92.1065,36.1612,"Pineville, AR"
24050,Owaneco,IL,-89.195,39.4815,"Owaneco, IL"
24051,Washta,IA,-95.7202,42.5756,"Washta, IA"
24052,Olds,IA,-91.5443,41.1344,"Olds, IA"
24053,Fostoria,IA,-95.155,43.243,"Fostoria, IA"
24054,New Providence,IA,-93.1716,42.2813,"New Providence, IA"
24055,Marland,OK,-97.1529,36.5611,"Marland, OK"
24056,Harrisville,OH,-80.8868,40.1814,"Harrisville, OH"
24057,Curryville,MO,-91.3413,39.3456,"Curryville, MO"
24058,Craig,MO,-95.3742,40.1924,"Craig, MO"
24059,Medicine Lake,MT,-104.5017,48.5023,"Medicine Lake, MT"
24060,Oswego,SC,-80.2862,34.0056,"Oswego, SC"
24061,Mentor,KY,-84.2484,38.8902,"Mentor, KY"
24062,Mackville,KY,-85.0701,37.7355,"Mackville, KY"
24063,Lostine,OR,-117.4294,45.4866,"Lostine, OR"
24064,Pickstown,SD,-98.5295,43.0671,"Pickstown, SD"
24065,Gorst,WA,-122.7057,47.5237,"Gorst, WA"
24066,Gypsy,WV,-80.307,39.3648,"Gypsy, WV"
24067,Kelford,NC,-77.2243,36.1813,"Kelford, NC"
24068,Uehling,NE,-96.5057,41.7347,"Uehling, NE"
24069,Chester,NE,-97.6181,40.0101,"Chester, NE"
24070,Iron City,TN,-87.5855,35.0227,"Iron City, TN"
24071,Davenport Center,NY,-74.9088,42.4459,"Davenport Center, NY"
24072,Mineral,IL,-89.8383,41.3837,"Mineral, IL"
24073,Norwood,GA,-82.7055,33.4626,"Norwood, GA"
24074,Dale,OK,-97.0435,35.3842,"Dale, OK"
24075,Dougherty,OK,-97.0514,34.4005,"Dougherty, OK"
24076,Buckland,OH,-84.2599,40.6235,"Buckland, OH"
24077,Uniopolis,OH,-84.0858,40.6024,"Uniopolis, OH"
24078,Fort Seneca,OH,-83.168,41.2042,"Fort Seneca, OH"
24079,Bryce Canyon City,UT,-112.1587,37.6814,"Bryce Canyon City, UT"
24080,Dudley,MO,-90.0917,36.7897,"Dudley, MO"
24081,De Kalb,MO,-94.9236,39.5883,"De Kalb, MO"
24082,Greenwald,MN,-94.8594,45.6014,"Greenwald, MN"
24083,Winger,MN,-95.9864,47.5376,"Winger, MN"
24084,Maalaea,HI,-156.4898,20.8047,"Maalaea, HI"
24085,Campbellton,FL,-85.4025,30.9505,"Campbellton, FL"
24086,Asbury,NJ,-75.0121,40.7003,"Asbury, NJ"
24087,Heflin,LA,-93.2683,32.4565,"Heflin, LA"
24088,Peoria,CO,-104.1456,39.6649,"Peoria, CO"
24089,Forbestown,CA,-121.2689,39.53,"Forbestown, CA"
24090,Smithfield,IL,-90.2951,40.4744,"Smithfield, IL"
24091,Lake Ka-Ho,IL,-89.7463,39.0999,"Lake Ka-Ho, IL"
24092,Andersonville,GA,-84.1455,32.1966,"Andersonville, GA"
24093,White Hills,AZ,-114.4004,35.7242,"White Hills, AZ"
24094,Hills and Dales,OH,-81.4439,40.8292,"Hills and Dales, OH"
24095,North Star,OH,-84.569,40.3243,"North Star, OH"
24096,North Lawrence,OH,-81.6347,40.8417,"North Lawrence, OH"
24097,Berger,MO,-91.3391,38.6718,"Berger, MO"
24098,Lismore,MN,-95.948,43.7491,"Lismore, MN"
24099,Ruthton,MN,-96.1035,44.1776,"Ruthton, MN"
24100,Rutledge,MN,-92.8696,46.257,"Rutledge, MN"
24101,Wedgewood,MI,-85.4902,44.1937,"Wedgewood, MI"
24102,Burdett,KS,-99.5264,38.1935,"Burdett, KS"
24103,Skykomish,WA,-121.3584,47.7104,"Skykomish, WA"
24104,Highland Park,FL,-81.5618,27.8614,"Highland Park, FL"
24105,Navarro,TX,-96.3826,32.0007,"Navarro, TX"
24106,Moore Station,TX,-95.5704,32.1905,"Moore Station, TX"
24107,Caney City,TX,-96.038,32.2096,"Caney City, TX"
24108,Aleknagik,AK,-158.6896,59.2946,"Aleknagik, AK"
24109,Askewville,NC,-76.9412,36.1116,"Askewville, NC"
24110,Lynch,NE,-98.4671,42.8314,"Lynch, NE"
24111,Clatonia,NE,-96.8512,40.4654,"Clatonia, NE"
24112,Bransford,TN,-86.2853,36.5133,"Bransford, TN"
24113,Detroit,AL,-88.1678,34.0274,"Detroit, AL"
24114,Fredonia,AL,-85.2912,32.9861,"Fredonia, AL"
24115,McCook,IL,-87.841,41.7959,"McCook, IL"
24116,Clear Lake,IL,-89.5679,39.8141,"Clear Lake, IL"
24117,Jewett,IL,-88.2431,39.2077,"Jewett, IL"
24118,Ragsdale,IN,-87.3241,38.7467,"Ragsdale, IN"
24119,Goose Lake,IA,-90.3816,41.9678,"Goose Lake, IA"
24120,Lineville,IA,-93.5232,40.587,"Lineville, IA"
24121,Hanlontown,IA,-93.3789,43.2809,"Hanlontown, IA"
24122,West Amana,IA,-91.9652,41.8082,"West Amana, IA"
24123,Gratiot,OH,-82.2167,39.9515,"Gratiot, OH"
24124,Garden,UT,-111.4328,41.8866,"Garden, UT"
24125,Hanksville,UT,-110.7138,38.3724,"Hanksville, UT"
24126,Climax Springs,MO,-93.0528,38.1004,"Climax Springs, MO"
24127,Meta,MO,-92.1657,38.3123,"Meta, MO"
24128,Inger,MN,-93.9794,47.558,"Inger, MN"
24129,Bath,SD,-98.3236,45.4692,"Bath, SD"
24130,Mineral,WA,-122.1859,46.7193,"Mineral, WA"
24131,Rachel,WV,-80.2997,39.5207,"Rachel, WV"
24132,Plainfield,NH,-72.3536,43.5344,"Plainfield, NH"
24133,Ute Park,NM,-105.1038,36.5467,"Ute Park, NM"
24134,Fisher,LA,-93.4597,31.4934,"Fisher, LA"
24135,Calvin,LA,-92.7758,31.9617,"Calvin, LA"
24136,Thedford,NE,-100.5747,41.9789,"Thedford, NE"
24137,Sumner,NE,-99.5081,40.949,"Sumner, NE"
24138,Bladen,NE,-98.596,40.3233,"Bladen, NE"
24139,Landisburg,PA,-77.306,40.343,"Landisburg, PA"
24140,Dillon Beach,CA,-122.956,38.2436,"Dillon Beach, CA"
24141,Delta,AL,-85.6746,33.447,"Delta, AL"
24142,Gorham,IL,-89.4831,37.7151,"Gorham, IL"
24143,Sweetwater,ID,-116.7975,46.3676,"Sweetwater, ID"
24144,Deseret,UT,-112.6512,39.2876,"Deseret, UT"
24145,Houstonia,MO,-93.3594,38.8993,"Houstonia, MO"
24146,Preston,MO,-93.2127,37.941,"Preston, MO"
24147,Wahkon,MN,-93.5223,46.1206,"Wahkon, MN"
24148,Gilman,MN,-93.9483,45.7353,"Gilman, MN"
24149,Gibson Flats,MT,-111.243,47.465,"Gibson Flats, MT"
24150,Stuckey,SC,-79.5132,33.7322,"Stuckey, SC"
24151,Douglassville,TX,-94.3519,33.1917,"Douglassville, TX"
24152,Iglesia Antigua,TX,-97.8342,26.0749,"Iglesia Antigua, TX"
24153,Gainesville,NY,-78.1348,42.6415,"Gainesville, NY"
24154,Clarksville,PA,-80.044,39.9745,"Clarksville, PA"
24155,Surry,VA,-76.8333,37.1371,"Surry, VA"
24156,Rollinsville,CO,-105.5136,39.9232,"Rollinsville, CO"
24157,Swall Meadows,CA,-118.6426,37.5061,"Swall Meadows, CA"
24158,Abanda,AL,-85.5253,33.0926,"Abanda, AL"
24159,Wabbaseka,AR,-91.7926,34.3591,"Wabbaseka, AR"
24160,Fieldon,IL,-90.4996,39.1088,"Fieldon, IL"
24161,Merom,IN,-87.5672,39.056,"Merom, IN"
24162,Stinesville,IN,-86.6498,39.2999,"Stinesville, IN"
24163,Jamaica,IA,-94.307,41.8452,"Jamaica, IA"
24164,Hornick,IA,-96.0971,42.2305,"Hornick, IA"
24165,Wet Camp Village,AZ,-111.9004,33.1413,"Wet Camp Village, AZ"
24166,Tumacacori-Carmen,AZ,-111.0469,31.5771,"Tumacacori-Carmen, AZ"
24167,Donnelly,ID,-116.0789,44.7354,"Donnelly, ID"
24168,Belle Valley,OH,-81.5564,39.7888,"Belle Valley, OH"
24169,Connorville,OH,-80.7176,40.1938,"Connorville, OH"
24170,Valley Hi,OH,-83.6759,40.3163,"Valley Hi, OH"
24171,Bates City,MO,-94.0659,39.0047,"Bates City, MO"
24172,Posen,MI,-83.6989,45.2623,"Posen, MI"
24173,Olsburg,KS,-96.6148,39.4319,"Olsburg, KS"
24174,Rollins,MT,-114.1948,47.9106,"Rollins, MT"
24175,Furman,SC,-81.1877,32.6812,"Furman, SC"
24176,Oakland,KY,-86.2506,37.0467,"Oakland, KY"
24177,Cusick,WA,-117.2944,48.3333,"Cusick, WA"
24178,Caroline,WI,-88.8948,44.722,"Caroline, WI"
24179,San Jose,NM,-105.4759,35.3955,"San Jose, NM"
24180,Pointe a la Hache,LA,-89.7808,29.5737,"Pointe a la Hache, LA"
24181,Zap,ND,-101.9233,47.2847,"Zap, ND"
24182,Russell,AR,-91.5101,35.3621,"Russell, AR"
24183,Cushing,IA,-95.6757,42.465,"Cushing, IA"
24184,Kenefic,OK,-96.3642,34.1501,"Kenefic, OK"
24185,Jet,OK,-98.1814,36.6664,"Jet, OK"
24186,Lakeline,OH,-81.4543,41.6596,"Lakeline, OH"
24187,Stotts City,MO,-93.9483,37.1018,"Stotts City, MO"
24188,Mendota,MN,-93.1607,44.8877,"Mendota, MN"
24189,Tustin,MI,-85.4589,44.1009,"Tustin, MI"
24190,Munjor,KS,-99.2674,38.8089,"Munjor, KS"
24191,West Havre,MT,-109.7309,48.5471,"West Havre, MT"
24192,Water Valley,KY,-88.8101,36.5687,"Water Valley, KY"
24193,Black Butte Ranch,OR,-121.6588,44.3577,"Black Butte Ranch, OR"
24194,Delmont,SD,-98.1592,43.2666,"Delmont, SD"
24195,Ardencroft,DE,-75.4862,39.8056,"Ardencroft, DE"
24196,Rockdale,WI,-89.0318,42.9717,"Rockdale, WI"
24197,Mount Hope,WI,-90.8596,42.9697,"Mount Hope, WI"
24198,Cable,WI,-91.2933,46.2013,"Cable, WI"
24199,Union,NH,-71.0231,43.4912,"Union, NH"
24200,Seven Devils,NC,-81.8114,36.1493,"Seven Devils, NC"
24201,Smyrna,NY,-75.5688,42.6869,"Smyrna, NY"
24202,Calpine,CA,-120.4436,39.6633,"Calpine, CA"
24203,Volta,CA,-120.9235,37.0875,"Volta, CA"
24204,Wellington,IL,-87.6799,40.5411,"Wellington, IL"
24205,Riley,IN,-87.3002,39.3897,"Riley, IN"
24206,Shamrock Lakes,IN,-85.4261,40.4117,"Shamrock Lakes, IN"
24207,Cleghorn,IA,-95.7127,42.8125,"Cleghorn, IA"
24208,So-Hi,AZ,-114.1416,35.2527,"So-Hi, AZ"
24209,Harrison,ID,-116.8033,47.4674,"Harrison, ID"
24210,Mashantucket,CT,-71.9746,41.4645,"Mashantucket, CT"
24211,Bloomington,MD,-79.0769,39.4794,"Bloomington, MD"
24212,Jesterville,MD,-75.8928,38.2897,"Jesterville, MD"
24213,Trinway,OH,-82.0119,40.1376,"Trinway, OH"
24214,Hollansburg,OH,-84.7927,39.9986,"Hollansburg, OH"
24215,Ludlow Falls,OH,-84.3392,39.9981,"Ludlow Falls, OH"
24216,Scotsdale,MO,-90.5907,38.3917,"Scotsdale, MO"
24217,Currie,MN,-95.6668,44.0704,"Currie, MN"
24218,Ford,KS,-99.7538,37.6366,"Ford, KS"
24219,Virginia City,MT,-111.9369,45.2962,"Virginia City, MT"
